Environment Canada
Monthly Values for October - 2008

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CHEMAINUS","48.934","-123.741","BC","10.2","0",NA,"21.5","0","2.5","0","0.0","0",NA,"98.2","0",NA,"0.0","12","","",NA,"242.1","0.0","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","8.7","17","-1.4","15.5","17","-1.0","17","0.0","0","0.0","144.2","0","65.0","0.0","15","","",NA,"130.6","0.0","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","8.9","15","-0.9","20.0","15","-1.0","10","0.0","15",NA,"94.8","15",NA,"0.0","10","","",NA,"146.1","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","",,NA,"",,"6.2","0","",,NA,"",,NA,"","","",,NA,"","","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","9.0","0","-1.1","22.5","0","-1.0","0","0.0","0","0.0","79.9","0","67.0","0.0","13","","",NA,"278.0","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","9.1","0",NA,"15.1","0","2.5","0","",,NA,"36.0","0",NA,"","11","",,NA,"276.3","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","9.6","0",NA,"21.5","0","1.0","0","0.0","0",NA,"66.6","0",NA,"0.0","12","","",NA,"259.1","0.0","1013051"
"GALIANO NORTH","48.985","-123.574","BC","10.1","4",NA,"16.0","4","3.0","4","0.0","4",NA,"96.6","4",NA,"0.0","14","","",NA,"213.9","0.0","10130MN"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0","0.0","56.6","0","50.0","0.0","11","","",NA,"","","1015105"
"NORTH COWICHAN","48.825","-123.720","BC","",,NA,"",,"",,"0.0","14",NA,"48.6","14",NA,"","7","","",NA,"","","1015628"
"NORTH COWICHAN","48.824","-123.719","BC","8.2","1",NA,"23.2","1","-3.2","0","",,NA,"75.5","0",NA,"","12","",,NA,"294.1","0.0","1015630"
"NORTH PENDER ISLAND","48.813","-123.317","BC","10.2","0",NA,"19.0","0","3.0","0","0.0","0",NA,"56.4","0",NA,"0.0","10","","",NA,"240.4","0.0","1015638"
"PORT RENFREW","48.591","-124.326","BC","9.2","0","-0.4","19.0","0","-1.0","0","0.0","0","0.0","258.8","0","70.0","0.0","21","","",NA,"272.6","0.0","1016335"
"SAANICHTON CDA","48.622","-123.419","BC","9.5","0","-0.9","20.5","0","3.0","0","0.0","0","0.0","58.7","0","63.0","0.0","12","121.2","0","101.0","265.0","0.0","1016940"
"SALTSPRING ST MARY'S L","48.888","-123.546","BC","10.4","2","-0.4","21.5","2","4.0","2","0.0","2",NA,"71.9","2",NA,"0.0","9","","",NA,"221.5","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"0.0","28",NA,"31.6","28",NA,"","3","","",NA,"","","1016RM0"
"SATURNA CAPMON","48.775","-123.128","BC","9.6","0","-0.5","19.3","0","3.8","0","0.0","0","0.0","60.0","0","67.0","0.0","13","","",NA,"259.0","0.0","1017098"
"SATURNA CAPMON CS","48.772","-123.114","BC","10.4","29",NA,"12.3","29","7.8","29","",,NA,"10.2","29",NA,"","1","",,NA,"15.3","0.0","1017099"
"SATURNA ISLAND CS","48.784","-123.045","BC","11.3","1",NA,"18.9","0","3.7","1","",,NA,"51.6","2",NA,"","11","",,NA,"200.9","0.0","1017101"
"SHAWNIGAN LAKE","48.647","-123.627","BC","8.8","0","-1.2","21.5","0","0.0","0","0.0","0","0.0","76.0","0","66.0","0.0","13","","",NA,"285.6","0.0","1017230"
"SHERINGHAM POINT","48.377","-123.921","BC","10.5","0",NA,"17.9","0","5.8","0","",,NA,"1.8","0",NA,"","0","",,NA,"233.1","0.0","1017254"
"SOOKE LAKE NORTH","48.576","-123.640","BC","",,NA,"",,"",,"0.0","0","0.0","71.1","0","50.0","0.0","14","","",NA,"","","1017563"
"VICTORIA UNIVERSITY CS","48.457","-123.305","BC","9.9","0",NA,"16.3","0","0.3","0","",,NA,"39.0","0",NA,"","11","",,NA,"249.9","0.0","1018598"
"VICTORIA FRANCIS PARK","48.476","-123.443","BC","",,NA,"",,"",,"0.0","24",NA,"32.3","24",NA,"0.0","7","","",NA,"","","1018605"
"VICTORIA GONZALES CS","48.413","-123.325","BC","10.7","0",NA,"17.5","0","4.2","0","",,NA,"19.4","0",NA,"","4","",,NA,"227.4","0.0","1018611"
"VICTORIA HIGHLAND","48.509","-123.508","BC","7.6","2","-1.7","18.0","2","0.0","1","0.0","2",NA,"62.2","2",NA,"0.0","11","","",NA,"303.0","0.0","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","9.3","0","-0.7","17.1","0","1.1","0","0.0","0","0.0","51.5","0","58.0","0.0","11","118.3","1",NA,"269.9","0.0","1018620"
"WILLIAM HEAD","48.340","-123.539","BC","10.1","0","-0.3","16.5","0","3.5","0","0.0","0","0.0","45.5","0","42.0","0.0","13","","",NA,"244.8","0.0","1018935"
"VICTORIA HARTLAND CS","48.534","-123.459","BC","9.4","0",NA,"19.6","0","2.7","0","",,NA,"56.0","0",NA,"","11","",,NA,"266.7","0.0","1018FJ5"
"BALLENAS ISLAND","49.350","-124.160","BC","",,NA,"",,"-49.3","30","",,NA,"66.6","0",NA,"","12","",,NA,"","","1020590"
"BLACK CREEK SE","49.803","-125.095","BC","7.6","13",NA,"14.0","13","-2.0","13","0.0","26",NA,"10.0","26",NA,"","3","","",NA,"186.8","0.0","1020881"
"CAMPBELL RIVER SURFSIDE","49.945","-125.208","BC","",,"","",,"",,"0.0","29",NA,"7.0","29",NA,"","1","","",NA,"","","1021266"
"CAPE MUDGE","49.998","-125.195","BC","9.4","0","-0.3","18.0","0","2.0","0","0.0","0","0.0","220.0","0","130.0","0.0","20","","",NA,"267.1","0.0","1021330"
"CHATHAM POINT","50.333","-125.433","BC","8.7","0","-0.6","18.0","0","2.5","0","0.0","0","0.0","311.6","0","111.0","0.0","20","","",NA,"289.2","0.0","1021480"
"COMOX A","49.717","-124.900","BC","8.7","0","-0.7","19.5","0","-0.2","0","0.0","0","0.0","123.4","0","100.0","0.0","13","116.8","0","100.0","286.9","0.0","1021830"
"COOMBS","49.306","-124.429","BC","8.6","0","-0.3","20.5","0","-2.0","0","0.0","0","0.0","95.0","0","83.0","0.0","20","","",NA,"291.9","0.0","1021850"
"CORTES ISLAND TIBER BAY","50.071","-124.949","BC","8.7","0",NA,"21.5","0","-0.5","0","0.0","0",NA,"186.0","0",NA,"0.0","20","","",NA,"289.1","0.0","1021960"
"COURTENAY GRANTHAM","49.763","-124.999","BC","9.3","7",NA,"19.5","7","1.5","7","0.0","7",NA,"129.7","7",NA,"","16","","",NA,"209.3","0.0","1021988"
"COURTENAY PUNTLEDGE","49.686","-125.033","BC","8.0","9",NA,"20.8","8","-1.0","5","0.0","8",NA,"124.5","8",NA,"0.0","12","","",NA,"220.7","0.0","1021989"
"DUNCAN GLENORA","48.756","-123.765","BC","8.8","0",NA,"23.3","0","-1.6","0","0.0","0",NA,"80.1","0",NA,"0.0","14","","",NA,"286.0","0.0","1022571"
"ENTRANCE ISLAND CS","49.217","-123.800","BC","8.2","2",NA,"14.3","1","0.0","2","",,NA,"54.2","3",NA,"","13","",,NA,"283.6","0.0","1022689"
