Environment Canada
Monthly Values for October - 2011

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CHEMAINUS","48.935","-123.742","BC","10.0","0",NA,"16.0","0","3.0","0","0.0","0",NA,"87.7","0",NA,"0.0","13","","",NA,"247.7","0.0","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","8.7","17","-1.3","18.0","17","1.5","17","0.0","0","0.0","139.5","0","63.0","0.0","19","","",NA,"129.7","0.0","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","9.4","16","-0.3","18.5","12","0.0","12","0.0","12",NA,"115.6","12",NA,"","12","","",NA,"128.7","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","10.2","0",NA,"14.2","0","6.4","0","",,NA,"",,NA,"","","",,NA,"240.5","0.0","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","8.6","0","-1.5","15.5","0","0.0","0","0.0","0","0.0","85.4","0","72.0","0.0","13","","",NA,"292.9","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","9.5","0",NA,"15.6","0","2.5","0","",,NA,"72.2","0",NA,"","7","",,NA,"263.2","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","9.2","0",NA,"16.5","0","0.5","0","0.0","0",NA,"59.6","0",NA,"0.0","13","","",NA,"271.9","0.0","1013051"
"GALIANO NORTH","48.985","-123.573","BC","10.5","4",NA,"16.0","4","4.0","4","0.0","4",NA,"50.2","4",NA,"0.0","14","","",NA,"201.9","0.0","10130MN"
"MALAHAT","48.575","-123.530","BC","8.9","0",NA,"15.3","0","3.0","0","",,NA,"",,NA,"","","",,NA,"282.1","0.0","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0","0.0","86.2","0","76.0","0.0","10","","",NA,"","","1015105"
"NORTH COWICHAN","48.824","-123.718","BC","",,NA,"",,"",,"0.0","21",NA,"16.8","21",NA,"0.0","5","","",NA,"","","1015628"
"NORTH COWICHAN","48.824","-123.719","BC","9.4","0",NA,"19.1","0","-0.9","0","",,NA,"65.4","0",NA,"","10","",,NA,"266.5","0.0","1015630"
"NORTH PENDER ISLAND","48.764","-123.287","BC","10.8","2",NA,"18.0","2","2.5","2","0.0","2",NA,"46.5","2",NA,"0.0","12","","",NA,"209.0","0.0","1015638"
"PORT RENFREW","48.591","-124.326","BC","9.2","0","-0.4","15.0","0","0.0","0","0.0","0","0.0","259.2","0","70.0","0.0","19","","",NA,"271.4","0.0","1016335"
"SAANICHTON CDA","48.622","-123.419","BC","9.5","0","-0.8","17.0","0","2.0","0","0.0","0","0.0","53.6","0","58.0","0.0","10","","",NA,"262.7","0.0","1016940"
"SALTSPRING ST MARY'S L","48.888","-123.546","BC","10.5","0","-0.3","16.0","0","4.0","0","0.0","0","0.0","67.2","0","71.0","0.0","13","","",NA,"234.0","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"0.0","28",NA,"30.8","28",NA,"","3","","",NA,"","","1016RM0"
"SATURNA CAPMON","48.775","-123.128","BC","9.2","0","-1.0","18.0","0","2.6","0","0.0","0","0.0","52.8","0","59.0","0.0","13","","",NA,"271.6","0.0","1017098"
"SATURNA CAPMON CS","48.775","-123.128","BC","9.0","3",NA,"14.5","3","3.6","2","",,NA,"45.6","3",NA,"","10","",,NA,"253.0","0.0","1017099"
"SATURNA ISLAND CS","48.784","-123.045","BC","9.9","1",NA,"14.3","1","4.8","0","",,NA,"38.4","1",NA,"","11","",,NA,"243.4","0.0","1017101"
"SHAWNIGAN LAKE","48.647","-123.626","BC","9.4","0","-0.6","18.0","0","1.5","0","0.0","0","0.0","74.0","0","64.0","0.0","12","","",NA,"265.7","0.0","1017230"
"SHERINGHAM POINT","48.377","-123.921","BC","9.9","0",NA,"15.1","0","5.2","0","",,NA,"105.0","0",NA,"","12","",,NA,"249.9","0.0","1017254"
"SOOKE LAKE NORTH","48.576","-123.640","BC","",,NA,"",,"",,"0.0","0","0.0","77.0","0","54.0","0.0","10","","",NA,"","","1017563"
"VICTORIA UNIVERSITY CS","48.457","-123.305","BC","9.6","0",NA,"17.3","0","1.4","0","",,NA,"75.2","0",NA,"","10","",,NA,"259.1","0.0","1018598"
"VICTORIA FRANCIS PARK","48.476","-123.443","BC","",,NA,"",,"",,"0.0","25",NA,"61.8","25",NA,"","5","","",NA,"","","1018605"
"VICTORIA GONZALES CS","48.413","-123.325","BC","10.4","0",NA,"17.4","0","4.4","0","",,NA,"59.6","0",NA,"","7","",,NA,"234.1","0.0","1018611"
"VICTORIA HIGHLAND","48.509","-123.508","BC","8.0","0","-1.2","15.5","0","0.0","0","0.0","0","0.0","88.0","0","75.0","0.0","11","","",NA,"310.3","0.0","1018616"
"VICTORIA HIGHLANDS NORTH","48.550","-123.484","BC","8.7","0",NA,"18.3","0","0.2","0","0.0","0",NA,"86.4","0",NA,"0.0","12","","",NA,"288.0","0.0","1018618"
"VICTORIA INT'L A","48.647","-123.426","BC","9.7","0","-0.3","17.8","0","1.0","0","0.0","0","0.0","46.0","0","52.0","0.0","9","147.0","0","107.0","258.0","0.0","1018620"
"WILLIAM HEAD","48.340","-123.539","BC","10.6","1","0.2","17.0","1","5.0","1","0.0","1",NA,"68.7","1",NA,"0.0","10","","",NA,"221.5","0.0","1018935"
"VICTORIA HARTLAND CS","48.534","-123.459","BC","9.3","0",NA,"17.1","0","1.7","0","",,NA,"81.4","0",NA,"","9","",,NA,"268.6","0.0","1018FJ5"
"BALLENAS ISLAND","49.350","-124.160","BC","10.3","0",NA,"14.5","0","5.6","0","",,NA,"39.0","0",NA,"","9","",,NA,"240.2","0.0","1020590"
"BLACK CREEK SE","49.803","-125.095","BC","8.3","25",NA,"17.0","25","-2.0","25","0.0","25",NA,"0.0","25",NA,"","0","","",NA,"58.0","0.0","1020881"
"CAMPBELL RIVER A","49.952","-125.273","BC","8.4","0","-0.2","16.1","0","-2.0","0","0.0","0","0.0","99.2","0","61.0","0.0","17","","",NA,"297.8","0.0","1021261"
"CAMPBELL RIVER SURFSIDE","49.945","-125.208","BC","",,"","",,"",,"0.0","0","0.0","93.9","0","60.0","0.0","12","","",NA,"","","1021266"
"CAPE MUDGE","49.998","-125.195","BC","9.8","0","0.1","17.0","0","3.0","0","0.0","0","0.0","188.2","0","111.0","0.0","21","","",NA,"254.9","0.0","1021330"
"CHATHAM POINT","50.333","-125.433","BC","9.2","0","-0.1","15.0","0","4.0","0","0.0","0","0.0","307.0","0","109.0","0.0","19","","",NA,"273.8","0.0","1021480"
"COMOX A","49.717","-124.900","BC","9.1","0","-0.4","15.9","0","1.0","0","0.0","0","0.0","62.6","0","51.0","0.0","15","139.3","0","120.0","275.6","0.0","1021830"
"CORTES ISLAND TIBER BAY","50.071","-124.949","BC","9.3","5",NA,"16.5","5","0.0","5","0.0","5",NA,"84.7","5",NA,"","16","","",NA,"227.3","0.0","1021960"
"COURTENAY GRANTHAM","49.763","-124.999","BC","8.2","18",NA,"13.5","18","1.5","18","0.0","18",NA,"23.0","18",NA,"0.0","4","","",NA,"127.2","0.0","1021988"
"COURTENAY PUNTLEDGE","49.686","-125.033","BC","8.4","9",NA,"16.5","5","-1.0","4","0.0","5",NA,"100.2","5",NA,"0.0","16","","",NA,"211.0","0.0","1021989"
"ENTRANCE ISLAND CS","49.217","-123.800","BC","10.7","0",NA,"15.1","0","6.5","0","",,NA,"36.8","0",NA,"","10","",,NA,"225.4","0.0","1022689"
"FANNY ISLAND","50.453","-125.992","BC","9.2","0",NA,"13.9","0","3.5","0","",,NA,"141.2","1",NA,"","16","",,NA,"272.6","0.0","1022795"
"HERIOT BAY SE","50.099","-125.203","BC","9.1","3",NA,"15.0","3","2.5","3","0.0","3",NA,"133.6","3",NA,"0.0","19","","",NA,"249.2","0.0","1023462"
"LITTLE QUALICUM HATCHERY","49.353","-124.512","BC","8.7","0","-0.1","16.0","0","-2.0","0","0.0","0","0.0","57.6","0","51.0","0.0","15","","",NA,"287.1","0.0","1024638"
