Environment Canada
Monthly Values for October - 2009

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CHEMAINUS","48.934","-123.741","BC","10.7","0",NA,"18.5","0","3.0","0","0.0","0",NA,"197.4","0",NA,"0.0","17","","",NA,"225.4","0.0","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","9.9","5","-0.2","21.0","5","-1.0","5","0.0","0","0.0","264.2","0","119.0","0.0","15","","",NA,"210.5","0.0","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","9.6","16","-0.1","20.0","16","0.5","11","0.0","16",NA,"101.6","16",NA,"","7","","",NA,"125.5","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","",,NA,"",,"6.2","0","",,NA,"",,NA,"","","",,NA,"","","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","9.4","0","-0.7","19.5","0","-2.5","0","0.0","0","0.0","165.4","0","139.0","0.0","12","","",NA,"268.1","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","9.8","0",NA,"18.1","0","2.2","0","",,NA,"144.4","0",NA,"","13","",,NA,"255.0","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","10.1","15",NA,"19.5","15","0.0","15","0.0","29",NA,"18.8","29",NA,"","1","","",NA,"125.9","0.0","1013051"
"GALIANO NORTH","48.985","-123.574","BC","10.8","0",NA,"18.0","0","3.0","0","0.0","0",NA,"165.7","0",NA,"0.0","13","","",NA,"223.5","0.0","10130MN"
"MALAHAT","48.575","-123.530","BC","9.2","0",NA,"16.9","0","1.5","0","",,NA,"",,NA,"","","",,NA,"273.4","0.0","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0","0.0","167.6","0","149.0","0.0","14","","",NA,"","","1015105"
"NORTH COWICHAN","48.825","-123.720","BC","",,NA,"",,"",,"0.0","15",NA,"97.8","15",NA,"","7","","",NA,"","","1015628"
"NORTH COWICHAN","48.824","-123.719","BC","9.9","0",NA,"20.6","0","-3.3","0","",,NA,"171.4","0",NA,"","14","",,NA,"251.4","0.0","1015630"
"NORTH PENDER ISLAND","48.813","-123.317","BC","10.6","0",NA,"18.0","0","2.0","0","0.0","0",NA,"140.4","0",NA,"0.0","14","","",NA,"228.1","0.0","1015638"
"PORT RENFREW","48.591","-124.326","BC","9.7","0","0.1","18.0","0","0.0","0","0.0","0","0.0","424.0","0","114.0","0.0","16","","",NA,"256.2","0.0","1016335"
"SAANICHTON CDA","48.622","-123.419","BC","10.1","0","-0.2","19.0","0","1.5","0","0.0","0","0.0","157.4","0","169.0","0.0","14","","",NA,"244.6","0.0","1016940"
"SALTSPRING ST MARY'S L","48.888","-123.546","BC","11.0","1","0.2","18.0","1","3.0","1","0.0","1",NA,"123.4","1",NA,"0.0","13","","",NA,"210.7","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"0.0","26",NA,"70.2","26",NA,"0.0","5","","",NA,"","","1016RM0"
"SATURNA CAPMON CS","48.772","-123.114","BC","10.0","0",NA,"17.6","0","1.8","0","",,NA,"161.8","0",NA,"","13","",,NA,"247.9","0.0","1017099"
"SATURNA ISLAND CS","48.784","-123.045","BC","9.4","27",NA,"13.4","27","5.3","1","",,NA,"101.4","2",NA,"","10","",,NA,"34.6","0.0","1017101"
"SHAWNIGAN LAKE","48.647","-123.627","BC","9.4","0","-0.6","19.0","0","-1.5","0","0.0","0","0.0","162.2","0","141.0","0.0","14","","",NA,"267.2","0.0","1017230"
"SHERINGHAM POINT","48.377","-123.921","BC","10.9","0",NA,"18.1","0","5.4","0","",,NA,"13.8","0",NA,"","3","",,NA,"219.0","0.0","1017254"
"VICTORIA UNIVERSITY CS","48.457","-123.305","BC","10.8","0",NA,"19.1","0","1.6","0","",,NA,"123.8","0",NA,"","14","",,NA,"224.3","0.0","1018598"
"VICTORIA FRANCIS PARK","48.476","-123.443","BC","",,NA,"",,"",,"0.0","27",NA,"49.5","27",NA,"","4","","",NA,"","","1018605"
"VICTORIA GONZALES CS","48.413","-123.325","BC","10.7","0",NA,"18.6","0","2.9","0","",,NA,"117.0","0",NA,"","14","",,NA,"225.6","0.0","1018611"
"VICTORIA HIGHLAND","48.509","-123.508","BC","8.9","3","-0.3","16.5","2","0.0","2","0.0","0","0.0","185.1","0","157.0","0.0","13","","",NA,"253.7","0.0","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","9.9","0","-0.1","20.6","0","-1.9","0","0.0","0","0.0","132.2","0","150.0","0.0","14","131.1","1",NA,"251.0","0.0","1018620"
"WILLIAM HEAD","48.340","-123.539","BC","10.6","0","0.2","18.0","0","4.0","0","0.0","0","0.0","184.6","0","170.0","0.0","15","","",NA,"229.8","0.0","1018935"
