Environment Canada
Monthly Values for October - 1974

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ALBERT HEAD","48.400","-123.483","BC","",,NA,"",,"",,"0.0","0",NA,"21.9","0",NA,"","7","","",NA,"","","1010235"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"0.0","0",NA,"20.9","0",NA,"","5","","",NA,"","","1010595"
"BRENTWOOD CLARKE ROAD","48.567","-123.450","BC","",,NA,"",,"",,"0.0","0",NA,"21.5","0",NA,"","5","","",NA,"","","1010961"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"20.8","0",NA,"","6","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0","0.0","29.0","0","32.0","","9","","",NA,"","","10114F6"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"26.7","0",NA,"","6","","",NA,"","","1011500"
"COBBLE HILL DELOUME ROAD","48.650","-123.567","BC","",,NA,"",,"",,"0.0","0",NA,"30.7","0",NA,"","9","","",NA,"","","1011745"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","10.2","2",NA,"20.6","2","3.9","1","0.0","0",NA,"23.5","0",NA,"","5","","",NA,"225.6","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","10.8","0",NA,"21.1","0","2.2","0","0.0","0",NA,"22.5","0",NA,"","6","189.9","0",NA,"224.5","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","10.1","0","0.1","22.2","0","-0.6","0","0.0","0","0.0","44.3","0","20.0","","7","195.5","0","174.0","243.8","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","10.6","0","0.8","21.7","0","0.0","0","0.0","0","0.0","43.9","0","21.0","","7","","",NA,"229.8","0.0","1012055"
"DUNCAN BCHPA VIT","48.833","-123.717","BC","9.3","0",NA,"22.8","0","-1.1","0","0.0","0",NA,"31.2","0",NA,"","7","","",NA,"270.1","0.0","1012562"
"DUNCAN FORESTRY","48.767","-123.683","BC","9.6","0",NA,"21.7","0","-1.1","0","0.0","0",NA,"27.9","0",NA,"","6","","",NA,"259.3","0.0","1012570"
"EAST SOOKE ANDERSON COVE","48.350","-123.633","BC","10.1","0",NA,"20.0","0","-0.6","0","0.0","0",NA,"23.5","0",NA,"","6","","",NA,"245.0","0.0","1012628"
"ELK LAKE","48.517","-123.383","BC","10.6","0",NA,"18.9","0","3.3","0","0.0","0",NA,"24.3","0",NA,"","5","","",NA,"228.7","0.0","1012655"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"26.2","0",NA,"","6","","",NA,"","","1012710"
"GALIANO ISLAND GCC","48.900","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"27.7","0",NA,"","6","","",NA,"","","1013045"
"JAMES ISLAND","48.600","-123.350","BC","10.8","0",NA,"17.8","0","4.4","0","0.0","0",NA,"22.1","0",NA,"","6","","",NA,"223.5","0.0","1013720"
"MAYNE ISLAND","48.845","-123.320","BC","",,"","",,"",,"0.0","0","0.0","17.4","0","22.0","","5","","",NA,"","","1014931"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0","0.0","21.8","0","19.0","","5","","",NA,"","","1015105"
"METCHOSIN HAPPY VALLEY","48.417","-123.533","BC","",,NA,"",,"",,"0.0","0","0.0","24.2","0","19.0","","6","","",NA,"","","1015107"
"MILL BAY KILMALU","48.650","-123.550","BC","",,NA,"",,"",,"0.0","0",NA,"26.2","0",NA,"","6","","",NA,"","","1015134"
"MUIR CREEK 1W","48.383","-123.883","BC","",,NA,"",,"",,"0.0","0",NA,"39.3","0",NA,"","9","","",NA,"","","1015242"
"NORTH PENDER ISLAND","48.813","-123.317","BC","11.0","0",NA,"20.6","0","4.4","0","0.0","0",NA,"26.0","0",NA,"","6","","",NA,"215.7","0.0","1015638"
"PIERS ISLAND","48.700","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"25.7","0",NA,"","5","","",NA,"","","1016169"
"PORT RENFREW","48.591","-124.326","BC","9.6","0","-0.1","19.4","0","1.1","0","0.0","0","0.0","105.8","0","29.0","","9","","",NA,"261.9","0.0","1016335"
"SAANICHTON CDA","48.698","-123.594","BC","10.4","0","0.0","18.3","0","2.8","0","0.0","0","0.0","20.0","0","22.0","0.0","6","180.8","0","151.0","236.6","0.0","1016940"
"SAANICH CAMOSUN COLLEGE","48.500","-123.417","BC","10.4","10",NA,"20.6","5","1.1","9","0.0","0",NA,"25.7","0",NA,"","5","","",NA,"159.3","0.0","1016941"
"SALTSPRING ISLAND","48.850","-123.500","BC","10.9","0",NA,"18.3","0","3.9","0","0.0","0",NA,"30.5","0",NA,"","7","","",NA,"219.4","0.0","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","11.8","0",NA,"20.6","0","5.0","0","0.0","0",NA,"26.2","0",NA,"","7","","",NA,"193.7","0.0","10169DK"
"SALTSPRING VESUVIUS","48.883","-123.567","BC","11.2","0",NA,"18.3","0","2.8","0","0.0","0",NA,"24.9","0",NA,"","6","","",NA,"210.9","0.0","1017000"
"SHAWNIGAN LAKE","48.647","-123.627","BC","10.4","0","0.5","20.6","0","1.7","0","0.0","0","0.0","25.5","0","22.0","","5","","",NA,"234.1","0.0","1017230"
"SHAWNIGAN LAKE NORTH","48.650","-123.633","BC","",,NA,"",,"",,"0.0","0",NA,"28.6","0",NA,"","9","","",NA,"","","1017233"
"SOOKE","48.367","-123.733","BC","",,NA,"",,"",,"0.0","0",NA,"29.5","0",NA,"","6","","",NA,"","","1017556"
"SOOKE LAKE NORTH","48.576","-123.640","BC","",,NA,"",,"",,"0.0","0","0.0","26.8","0","19.0","","7","","",NA,"","","1017563"
"SOOKE OTTER POINT","48.367","-123.817","BC","10.1","0",NA,"17.2","0","3.9","0","0.0","0",NA,"40.7","0",NA,"","9","","",NA,"243.9","0.0","1017570"
"SOUTH PENDER ISLAND 2","48.750","-123.217","BC","10.3","0",NA,"18.3","0","2.2","0","0.0","0",NA,"29.2","0",NA,"","6","","",NA,"238.0","0.0","1017610"
"VICTORIA ARDMORE","48.633","-123.467","BC","",,NA,"",,"",,"0.0","0",NA,"26.7","0",NA,"","7","","",NA,"","","1018592"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","11.3","0",NA,"20.0","0","5.0","0","0.0","0",NA,"22.9","0",NA,"0.0","5","206.3","0",NA,"208.4","0.0","1018610"
"VICTORIA GORDON HEAD","48.467","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"20.2","0",NA,"","4","","",NA,"","","1018614"
"VICTORIA HIGHLAND","48.509","-123.508","BC","",,"","",,"",,"0.0","0","0.0","27.4","0","23.0","","6","","",NA,"","","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","9.9","0","0.0","20.0","0","1.1","0","0.0","0","0.0","25.9","0","29.0","0.0","4","197.6","0","144.0","249.8","0.0","1018620"
"VICTORIA MARINE","48.367","-123.750","BC","9.8","0",NA,"18.3","0","3.3","0","0.0","0",NA,"38.1","0",NA,"0.0","6","","",NA,"253.9","0.0","1018642"
"VICTORIA TILLICUM","48.450","-123.392","BC","10.1","0",NA,"20.0","0","0.0","0","0.0","0",NA,"27.0","0",NA,"","6","","",NA,"243.4","0.0","1018660"
"WILLIAM HEAD","48.340","-123.532","BC","10.1","0","-0.3","17.8","0","4.4","0","0.0","0","0.0","18.9","0","17.0","","6","","",NA,"244.4","0.0","1018935"
"VICTORIA U VIC","48.467","-123.333","BC","",,NA,"",,"",,"0.0","0",NA,"23.9","0",NA,"","6","","",NA,"","","1018FF6"
"VICTORIA WILLOWS PARK","48.433","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"21.3","0",NA,"","6","","",NA,"","","101HF66"
"VICTORIA PHYLLIS STREET","48.455","-123.267","BC","10.8","0",NA,"17.8","0","5.6","0","0.0","0",NA,"22.8","0",NA,"","6","","",NA,"222.8","0.0","101HFEE"
"VICTORIA PRINCESS AVE","48.433","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"22.8","0",NA,"","5","","",NA,"","","101Q655"
"VICTORIA PROSPECT LAKE","48.517","-123.433","BC","",,NA,"",,"",,"0.0","0",NA,"25.7","0",NA,"","7","","",NA,"","","101Q6NN"
"ALERT BAY","50.583","-126.933","BC","10.2","0",NA,"18.3","0","3.3","0","0.0","0",NA,"90.1","0",NA,"0.0","14","","",NA,"242.8","0.0","1020270"
"BALLENAS ISLAND","49.350","-124.160","BC","",,NA,"",,"",,"0.0","0",NA,"23.6","0",NA,"","5","","",NA,"","","1020590"
"BLACK CREEK","49.846","-125.133","BC","",,"","",,"",,"0.0","0","0.0","34.7","0","20.0","","4","","",NA,"","","1020880"
"BLIND CHANNEL","50.417","-125.500","BC","",,NA,"",,"",,"0.0","0",NA,"77.3","0",NA,"","8","","",NA,"","","1020885"
"CAMERON LAKE","49.283","-124.583","BC","",,NA,"",,"",,"0.0","0",NA,"41.4","0",NA,"","5","","",NA,"","","1021230"
"CAMPBELL RIVER A","49.951","-125.271","BC","8.2","0","-0.4","19.4","0","-2.2","0","0.0","0","0.0","39.1","0","24.0","","7","","",NA,"303.4","0.0","1021261"
"CAMPBELL RIVER BCFS","50.067","-125.317","BC","9.4","0",NA,"19.4","0","1.7","0","0.0","0",NA,"54.3","0",NA,"","7","","",NA,"267.1","0.0","1021262"
"CAMPBELL RIVER BCHPA GEN","50.050","-125.317","BC","8.5","0",NA,"19.4","0","-1.1","0","0.0","0",NA,"48.9","0",NA,"","7","","",NA,"295.3","0.0","1021263"
"CHATHAM POINT","50.333","-125.433","BC","9.5","0","0.2","15.6","0","3.9","0","0.0","0","0.0","85.6","0","30.0","","9","","",NA,"264.7","0.0","1021480"
"COAL HARBOUR RUPERT IN","50.600","-127.500","BC","10.0","0",NA,"18.3","0","1.1","0","0.0","0",NA,"177.8","0",NA,"","12","","",NA,"247.9","0.0","1021737"
