Environment Canada
Monthly Values for October - 1995

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"0.0","0",NA,"93.4","0",NA,"0.0","12","","",NA,"","","1010066"
"BRENTWOOD BAY 2","48.600","-123.467","BC","",,NA,"",,"",,"0.0","0",NA,"112.9","0",NA,"0.0","11","","",NA,"","","1010960"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0","0.0","102.8","0","114.0","0.0","14","","",NA,"","","10114F6"
"CHEMAINUS","48.935","-123.742","BC","10.1","4",NA,"17.0","2","1.5","3","0.0","0",NA,"150.6","0",NA,"0.0","16","","",NA,"212.3","0.0","1011500"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0","0.0","176.0","0","165.0","0.0","19","","",NA,"","","1011810"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","",,NA,"",,"",,"0.0","0",NA,"80.1","0",NA,"0.0","14","","",NA,"","","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","9.6","0","-0.5","17.5","0","-3.5","0","0.0","0","0.0","241.4","0","108.0","0.0","19","90.0","0","80.0","260.3","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","9.7","0","-0.1","19.0","0","-4.0","0","0.0","0","0.0","212.1","0","99.0","0.0","19","","",NA,"257.5","0.0","1012055"
"DUNCAN KELVIN CREEK","48.733","-123.726","BC","9.6","0","-0.5","20.5","0","-4.5","0","0.0","0","0.0","133.4","0","112.0","0.0","16","","",NA,"260.7","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","10.4","0",NA,"15.6","0","2.0","0","",,NA,"142.2","0",NA,"","14","","",NA,"234.1","0.0","1012710"
