Environment Canada
Monthly Values for October - 1979

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"0.0","0",NA,"110.3","0",NA,"","13","","",NA,"","","1010595"
"BRENTWOOD CLARKE ROAD","48.567","-123.450","BC","",,NA,"",,"",,"0.0","0",NA,"86.0","0",NA,"","10","","",NA,"","","1010961"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"73.5","0",NA,"","10","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0","0.0","97.0","0","108.0","","11","","",NA,"","","10114F6"
"CHEMAINUS","48.935","-123.742","BC","10.8","0",NA,"21.0","0","1.0","0","0.0","0",NA,"141.8","0",NA,"","12","","",NA,"222.0","0.0","1011500"
"COBBLE HILL DELOUME ROAD","48.650","-123.567","BC","",,NA,"",,"",,"0.0","0",NA,"132.4","0",NA,"","14","","",NA,"","","1011745"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","10.8","0",NA,"18.0","0","4.0","0","0.0","0",NA,"62.2","0",NA,"","10","","",NA,"222.6","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","11.3","0",NA,"22.8","0","2.2","0","0.0","0",NA,"96.1","0",NA,"","11","118.1","0",NA,"206.6","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","11.2","0","1.1","24.0","0","0.0","0","0.0","0","0.0","264.4","0","119.0","","16","111.6","0","99.0","210.4","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","11.4","1","1.6","22.0","1","1.5","0","0.0","0","0.0","268.1","0","126.0","","17","","",NA,"198.9","0.0","1012055"
"DUNCAN FORESTRY","48.767","-123.683","BC","10.5","0",NA,"22.0","0","0.0","0","0.0","0",NA,"107.7","0",NA,"","16","","",NA,"231.9","0.0","1012570"
"EAST SOOKE ANDERSON COVE","48.350","-123.633","BC","10.8","3",NA,"23.0","3","0.5","2","0.0","0",NA,"85.6","0",NA,"","13","","",NA,"200.3","0.0","1012628"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"57.4","0",NA,"","10","","",NA,"","","1012710"
"GANGES MANSELL RD","48.872","-123.497","BC","",,NA,"",,"",,"0.0","0",NA,"99.6","0",NA,"","11","","",NA,"","","1013051"
"GALIANO NORTH","48.985","-123.574","BC","11.3","0",NA,"20.0","0","4.5","0","0.0","0",NA,"114.9","0",NA,"","11","","",NA,"206.2","0.0","10130MN"
"MAYNE ISLAND","48.845","-123.320","BC","",,"","",,"",,"0.0","0","0.0","73.6","0","92.0","","9","","",NA,"","","1014931"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0","0.0","65.6","0","58.0","","11","","",NA,"","","1015105"
"METCHOSIN HAPPY VALLEY","48.417","-123.533","BC","",,NA,"",,"",,"0.0","0","0.0","70.2","0","56.0","","11","","",NA,"","","1015107"
"MILL BAY KILMALU","48.650","-123.550","BC","",,NA,"",,"",,"0.0","0",NA,"113.5","0",NA,"","15","","",NA,"","","1015134"
"MUIR CREEK 1W","48.383","-123.883","BC","",,NA,"",,"",,"0.0","0",NA,"141.6","0",NA,"","12","","",NA,"","","1015242"
"PIERS ISLAND","48.700","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"89.4","0",NA,"","12","","",NA,"","","1016169"
"PORT RENFREW","48.591","-124.326","BC","10.8","0","1.2","20.5","0","1.5","0","0.0","0","0.0","283.8","0","76.0","","16","","",NA,"224.3","0.0","1016335"
"SAANICHTON CDA","48.698","-123.594","BC","11.0","0","0.7","21.0","0","3.0","0","0.0","0","0.0","78.3","0","84.0","0.0","11","128.9","0","107.0","215.8","0.0","1016940"
"SALTSPRING IS CUSHEON LK","48.820","-123.477","BC","10.2","0","1.7","21.0","0","1.5","0","0.0","0","0.0","100.1","0","105.0","","11","","",NA,"242.7","0.0","1016992"
"SALTSPRING ST MARY'S L","48.888","-123.547","BC","11.3","0","0.5","21.0","0","4.0","0","0.0","0","0.0","109.4","0","116.0","","13","","",NA,"208.0","0.0","1016995"
"SHAWNIGAN LAKE","48.647","-123.627","BC","11.0","0","1.0","22.0","0","1.5","0","0.0","0","0.0","135.0","0","118.0","","14","","",NA,"217.8","0.0","1017230"
"SOOKE","48.367","-123.733","BC","",,NA,"",,"",,"0.0","0",NA,"122.3","0",NA,"","14","","",NA,"","","1017556"
"SOOKE LAKE NORTH","48.576","-123.640","BC","",,NA,"",,"",,"0.0","0","0.0","157.1","0","110.0","","13","","",NA,"","","1017563"
"SOUTH PENDER ISLAND 2","48.750","-123.217","BC","11.0","0",NA,"21.7","0","1.7","0","0.0","0",NA,"85.7","0",NA,"","11","","",NA,"216.3","0.0","1017610"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","11.6","0",NA,"21.3","0","5.3","0","0.0","0",NA,"42.7","0",NA,"0.0","11","153.8","0",NA,"198.1","0.0","1018610"
"VICTORIA GORDON HEAD","48.467","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"48.1","0",NA,"","10","","",NA,"","","1018614"
"VICTORIA HIGHLAND","48.509","-123.508","BC","",,"","",,"",,"0.0","0","0.0","98.5","0","84.0","","11","","",NA,"","","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","10.6","0","0.7","21.5","0","1.3","0","0.0","0","0.0","87.3","0","99.0","0.0","13","134.2","0","98.0","228.2","0.0","1018620"
"VICTORIA MARINE","48.367","-123.750","BC","11.3","16",NA,"17.1","16","5.0","15","0.0","16",NA,"5.9","16",NA,"","3","","",NA,"100.2","0.0","1018642"
"VICTORIA TILLICUM","48.450","-123.392","BC","10.9","0",NA,"21.0","0","-0.5","0","0.0","0",NA,"56.2","0",NA,"","10","","",NA,"221.5","0.0","1018660"
"WILLIAM HEAD","48.340","-123.532","BC","10.4","0","0.0","19.0","0","3.5","0","0.0","0","0.0","63.4","0","58.0","","12","","",NA,"235.8","0.0","1018935"
"VICTORIA U VIC","48.467","-123.333","BC","",,NA,"",,"",,"0.0","0",NA,"53.3","0",NA,"","11","","",NA,"","","1018FF6"
"GALIANO SOUTH 2","48.883","-123.350","BC","10.2","0",NA,"20.0","0","1.5","0","0.0","0",NA,"76.0","0",NA,"","8","","",NA,"240.3","0.0","101C0ME"
